shot_id_number,is_goal,remaining_min,power_of_shot,knockout_match,distance_of_shot,game_season,area_of_shot,shot_basics,range_of_shot,home/away,type_of_shot
23262.0,1.0,5.65,2.0,0,36.0,1996-97,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
23263.0,,11.47,4.0,0,38.0,1996-97,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
23264.0,0.0,2.68,1.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23265.0,1.0,0.0,1.0,0,27.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
23266.0,0.0,9.5,2.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23267.0,,5.07,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23268.0,0.0,1.6,4.0,0,34.0,1996-97,Right Side(R),Mid Range,8-16 ft.,1,shot - 32
23269.0,1.0,0.8,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23270.0,1.0,2.47,1.0,0,27.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23271.0,1.0,2.12,1.0,0,33.0,1996-97,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23272.0,0.0,1.53,1.0,0,37.0,1996-97,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23273.0,1.0,0.08,1.0,0,35.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23274.0,1.0,11.15,4.0,0,20.0,1996-97,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
23275.0,0.0,0.27,4.0,0,46.0,1996-97,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23276.0,0.0,3.15,1.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23277.0,0.0,2.42,1.0,0,34.0,1996-97,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23278.0,0.0,5.45,2.0,0,38.0,1996-97,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23279.0,1.0,5.85,2.0,0,45.0,1996-97,Center(C),Penalty Spot,24+ ft.,1,shot - 36
23280.0,0.0,3.12,2.0,0,44.0,1996-97,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23281.0,,0.7,3.0,0,46.0,1996-97,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23282.0,,11.53,4.0,0,30.0,1996-97,Center(C),Goal Line,8-16 ft.,1,shot - 39
23283.0,1.0,10.82,4.0,0,26.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,1,shot - 54
23284.0,0.0,9.4,4.0,0,42.0,1996-97,Right Side(R),Mid Range,Less Than 8 ft.,1,shot - 38
23285.0,1.0,11.67,2.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23286.0,1.0,6.32,2.0,0,33.0,1996-97,Center(C),Goal Line,8-16 ft.,0,shot - 44
23287.0,1.0,3.93,2.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23288.0,1.0,2.68,2.0,0,29.0,1996-97,Right Side(R),Mid Range,8-16 ft.,0,shot - 44
23289.0,,0.37,2.0,0,26.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23290.0,1.0,2.08,3.0,0,43.0,1996-97,Center(C),Mid Range,16-24 ft.,0,shot - 53
23291.0,1.0,0.13,3.0,0,38.0,1996-97,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 6
23292.0,,11.67,3.0,0,24.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,0,shot - 44
23293.0,1.0,10.3,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23294.0,1.0,4.65,4.0,0,43.0,1996-97,Right Side(R),Mid Range,Less Than 8 ft.,0,Shot - 3
23295.0,,3.47,4.0,0,43.0,1996-97,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 21
23296.0,,3.47,1.0,0,43.0,1996-97,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 13
23297.0,,1.98,1.0,0,37.0,1996-97,Right Side(R),Mid Range,16-24 ft.,0,shot - 39
23298.0,0.0,1.53,1.0,0,38.0,1996-97,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
23299.0,0.0,5.05,1.0,0,40.0,1996-97,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23300.0,0.0,11.48,2.0,0,35.0,1996-97,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23301.0,,5.03,3.0,0,37.0,1996-97,Left Side(L),Mid Range,16-24 ft.,0,shot - 22
23302.0,,10.67,3.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 5
23303.0,0.0,9.48,3.0,0,37.0,1996-97,Right Side(R),Mid Range,16-24 ft.,0,shot - 49
23304.0,,3.15,3.0,0,36.0,1996-97,Left Side(L),Mid Range,16-24 ft.,0,shot - 42
23305.0,0.0,2.57,3.0,0,43.0,1996-97,Center(C),Mid Range,16-24 ft.,0,shot - 36
23306.0,0.0,8.85,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23307.0,0.0,6.12,4.0,0,26.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,0,shot - 39
23308.0,0.0,10.72,1.0,0,32.0,1996-97,Right Side(R),Goal Line,8-16 ft.,1,shot - 40
23309.0,,4.43,1.0,0,34.0,1996-97,Right Side(R),Mid Range,8-16 ft.,1,shot - 47
23310.0,1.0,3.07,2.0,0,20.0,1996-97,Center(C),Mid Range,Less Than 8 ft.,1,shot - 12
23311.0,1.0,11.53,3.0,0,20.0,1996-97,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
23312.0,,11.17,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23313.0,1.0,10.05,4.0,0,43.0,1996-97,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 22
23314.0,0.0,0.05,4.0,0,43.0,1996-97,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23315.0,1.0,0.28,2.0,0,33.0,1996-97,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
23316.0,,3.28,3.0,0,43.0,1996-97,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 21
23317.0,1.0,10.53,4.0,0,35.0,1996-97,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23318.0,1.0,8.68,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23319.0,0.0,4.47,4.0,0,34.0,1996-97,Right Side(R),Mid Range,8-16 ft.,1,shot - 0
23320.0,0.0,10.28,2.0,0,44.0,1996-97,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 21
23321.0,,9.7,3.0,0,31.0,1996-97,Right Side(R),Goal Line,8-16 ft.,1,shot - 54
23322.0,0.0,1.73,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23323.0,1.0,1.02,4.0,0,20.0,1996-97,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23324.0,1.0,4.55,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23325.0,0.0,3.5,1.0,0,28.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 9
23326.0,0.0,0.83,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23327.0,0.0,0.03,1.0,0,32.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23328.0,0.0,5.62,2.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23329.0,0.0,3.15,2.0,0,45.0,1997-98,Left Side Center(LC),Mid Range,24+ ft.,1,shot - 28
23330.0,1.0,2.88,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23331.0,0.0,0.98,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23332.0,0.0,7.23,4.0,0,33.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 35
23333.0,0.0,6.52,4.0,0,35.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 22
23334.0,,5.45,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23335.0,1.0,4.87,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23336.0,1.0,1.23,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23337.0,0.0,0.6,1.0,0,41.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 16
23338.0,0.0,0.12,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23339.0,0.0,0.0,1.0,0,38.0,1997-98,Center(C),Mid Range,16-24 ft.,0,shot - 30
23340.0,0.0,2.47,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23341.0,1.0,2.47,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23342.0,,1.48,3.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
23343.0,0.0,0.75,3.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
23344.0,,11.0,4.0,0,31.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,shot - 53
23345.0,0.0,10.3,4.0,0,41.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23346.0,1.0,9.85,4.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23347.0,0.0,2.43,1.0,0,38.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
23348.0,1.0,0.63,1.0,0,31.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
23349.0,0.0,11.25,2.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23350.0,,11.03,2.0,0,28.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 25
23351.0,,5.4,2.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 36
23352.0,0.0,8.62,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23353.0,0.0,1.67,3.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
23354.0,0.0,2.02,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23355.0,0.0,8.92,4.0,0,31.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
23356.0,0.0,1.62,1.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 30
23357.0,1.0,0.07,1.0,0,35.0,1997-98,Center(C),Mid Range,16-24 ft.,1,Shot - 3
23358.0,1.0,5.52,2.0,0,41.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23359.0,0.0,10.12,2.0,0,29.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23360.0,0.0,9.25,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23361.0,1.0,5.05,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23362.0,1.0,6.48,2.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23363.0,1.0,5.87,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23364.0,1.0,1.67,3.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23365.0,1.0,1.15,3.0,0,30.0,1997-98,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
23366.0,0.0,0.02,3.0,0,48.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23367.0,,11.72,4.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23368.0,,10.72,4.0,0,36.0,1997-98,Right Side(R),Mid Range,16-24 ft.,1,shot - 36
23369.0,1.0,9.35,4.0,0,31.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23370.0,1.0,9.07,4.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 39
23371.0,1.0,7.98,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23372.0,0.0,6.03,4.0,0,35.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23373.0,1.0,4.9,4.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 43
23374.0,,1.22,1.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,1,Shot - 3
23375.0,1.0,0.07,1.0,0,37.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
23376.0,0.0,0.0,1.0,0,59.0,1997-98,Center(C),Mid Range,24+ ft.,1,shot - 10
23377.0,0.0,7.35,2.0,0,31.0,1997-98,Center(C),Mid Range,8-16 ft.,1,shot - 35
23378.0,,0.47,3.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 50
23379.0,0.0,0.17,3.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23380.0,1.0,1.9,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23381.0,0.0,11.38,2.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23382.0,0.0,7.73,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23383.0,1.0,4.97,2.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,shot - 25
23384.0,0.0,3.98,2.0,0,31.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23385.0,,2.83,3.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
23386.0,0.0,1.87,2.0,0,38.0,1997-98,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
23387.0,,8.55,4.0,0,32.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,shot - 52
23388.0,,6.35,4.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 2
23389.0,,0.0,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 56
23390.0,0.0,1.47,1.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23391.0,1.0,0.63,1.0,0,42.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23392.0,0.0,10.22,2.0,0,29.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 39
23393.0,1.0,10.47,2.0,0,41.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
23394.0,1.0,9.57,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23395.0,0.0,9.12,2.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23396.0,0.0,5.9,2.0,0,30.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23397.0,1.0,4.3,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23398.0,1.0,2.0,2.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23399.0,,1.1,2.0,0,30.0,1997-98,Left Side(L),Goal Line,8-16 ft.,1,shot - 44
23400.0,0.0,7.0,3.0,0,37.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
23401.0,0.0,2.47,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23402.0,1.0,11.77,4.0,0,44.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 20
23403.0,,10.4,4.0,0,34.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23404.0,0.0,9.55,4.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,1,Shot - 3
23405.0,0.0,8.55,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23406.0,,4.8,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23407.0,0.0,3.28,3.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23408.0,,0.08,1.0,0,35.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
23409.0,0.0,0.0,3.0,0,60.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23410.0,1.0,11.6,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23411.0,0.0,10.65,2.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23412.0,0.0,9.65,2.0,0,34.0,1997-98,Center(C),Mid Range,8-16 ft.,1,shot - 36
23413.0,0.0,9.15,2.0,0,36.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 36
23414.0,,1.63,2.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 39
23415.0,,0.02,3.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 42
23416.0,0.0,7.07,3.0,0,41.0,1997-98,Center(C),Mid Range,16-24 ft.,1,shot - 2
23417.0,1.0,5.15,3.0,0,34.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 44
23418.0,0.0,4.88,3.0,0,35.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,Shot - 4
23419.0,,4.53,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23420.0,1.0,3.6,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23421.0,0.0,3.03,3.0,0,35.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 35
23422.0,1.0,11.68,4.0,0,31.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 21
23423.0,1.0,10.13,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23424.0,1.0,7.83,4.0,0,33.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 45
23425.0,0.0,6.93,4.0,0,30.0,1997-98,Left Side(L),Goal Line,Less Than 8 ft.,1,Shot - 3
23426.0,0.0,4.85,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23427.0,1.0,4.07,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23428.0,0.0,3.35,4.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23429.0,0.0,2.23,1.0,0,34.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23430.0,0.0,1.73,1.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23431.0,0.0,0.02,1.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 36
23432.0,1.0,10.52,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23433.0,1.0,7.97,2.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 17
23434.0,0.0,7.47,2.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23435.0,1.0,6.63,2.0,0,34.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23436.0,,2.22,2.0,0,39.0,1997-98,Center(C),Mid Range,16-24 ft.,0,shot - 6
23437.0,0.0,0.13,2.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,Shot - 3
23438.0,0.0,5.7,3.0,0,39.0,1997-98,Left Side(L),Mid Range,Less Than 8 ft.,0,shot - 12
23439.0,,3.63,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 56
23440.0,0.0,0.47,3.0,0,33.0,1997-98,Center(C),Goal Line,8-16 ft.,0,shot - 36
23441.0,0.0,11.35,4.0,0,39.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
23442.0,1.0,10.37,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23443.0,0.0,9.53,4.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,shot - 33
23444.0,,8.3,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23445.0,,7.32,4.0,0,35.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
23446.0,0.0,5.8,4.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23447.0,0.0,1.55,4.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 7
23448.0,,0.8,4.0,0,29.0,1997-98,Left Side(L),Goal Line,8-16 ft.,0,shot - 44
23449.0,1.0,0.08,4.0,0,42.0,1997-98,Center(C),Mid Range,16-24 ft.,0,Shot - 3
23450.0,,1.33,1.0,0,34.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23451.0,0.0,11.73,2.0,0,36.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
23452.0,0.0,9.87,2.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,shot - 38
23453.0,1.0,5.45,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23454.0,1.0,3.57,2.0,0,22.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23455.0,,10.95,4.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23456.0,1.0,9.08,4.0,0,21.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23457.0,0.0,8.73,4.0,0,24.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23458.0,1.0,5.38,3.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23459.0,0.0,4.28,4.0,0,32.0,1997-98,Center(C),Goal Line,8-16 ft.,0,shot - 18
23460.0,0.0,0.45,4.0,0,31.0,1997-98,Center(C),Goal Line,8-16 ft.,0,shot - 21
23461.0,0.0,2.25,1.0,0,30.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,shot - 46
23462.0,1.0,1.32,1.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23463.0,0.0,0.78,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23464.0,0.0,0.0,1.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,shot - 56
23465.0,1.0,5.47,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 12
23466.0,1.0,0.43,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23467.0,1.0,11.7,4.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
23468.0,1.0,10.55,4.0,0,34.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23469.0,,9.52,4.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 56
23470.0,0.0,8.8,4.0,0,47.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 22
23471.0,1.0,0.42,4.0,0,35.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 36
23472.0,,0.02,1.0,0,30.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23473.0,0.0,10.78,2.0,0,36.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,shot - 40
23474.0,0.0,9.68,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23475.0,1.0,9.47,2.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,shot - 32
23476.0,1.0,8.47,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23477.0,,5.9,3.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23478.0,,11.23,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23479.0,,9.47,4.0,0,41.0,1997-98,Center(C),Mid Range,16-24 ft.,1,Shot - 3
23480.0,1.0,0.77,1.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 8
23481.0,,9.63,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23482.0,1.0,9.37,2.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 14
23483.0,1.0,8.78,2.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,shot - 13
23484.0,0.0,4.6,2.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,0,shot - 39
23485.0,0.0,0.63,2.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23486.0,0.0,4.52,3.0,0,42.0,1997-98,Left Side(L),Left Corner,24+ ft.,0,Shot - 3
23487.0,,5.15,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23488.0,0.0,1.18,3.0,0,29.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23489.0,0.0,0.0,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23490.0,,5.48,1.0,0,44.0,1997-98,Left Side Center(LC),Mid Range,24+ ft.,1,Shot - 3
23491.0,,4.38,1.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
23492.0,,0.68,1.0,0,23.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 15
23493.0,0.0,5.58,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23494.0,,1.23,3.0,0,35.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 22
23495.0,1.0,0.65,3.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 7
23496.0,,11.8,4.0,0,31.0,1997-98,Left Side(L),Goal Line,8-16 ft.,1,shot - 43
23497.0,,11.05,4.0,0,36.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
23498.0,0.0,9.45,4.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 27
23499.0,0.0,8.47,4.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,shot - 4
23500.0,1.0,4.7,1.0,0,37.0,1997-98,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
23501.0,0.0,3.35,1.0,0,30.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 36
